Date,Close,High,Low,Open,Volume
2013-01-08,"6,290.00","6,490.00","6,130.00","6,350.00","230,999"
2013-01-07,"6,300.00","6,680.00","6,260.00","6,670.00","249,575"
2013-01-04,"6,510.00","6,800.00","6,040.00","6,100.00","529,473"
2013-01-03,"6,120.00","6,200.00","6,050.00","6,150.00","138,418"
2013-01-02,"6,150.00","6,360.00","6,080.00","6,150.00","289,813"
2012-12-28,"6,000.00","6,250.00","5,410.00","5,410.00","665,278"
2012-12-27,"5,490.00","5,520.00","5,070.00","5,240.00","95,964"
2012-12-26,"5,120.00","5,500.00","5,120.00","5,500.00","79,440"
2012-12-24,"5,460.00","5,550.00","5,360.00","5,460.00","79,969"
2012-12-21,"5,410.00","5,580.00","5,370.00","5,400.00","109,083"
2012-12-20,"5,420.00","5,590.00","5,380.00","5,540.00","134,310"
2012-12-18,"5,520.00","5,550.00","5,120.00","5,160.00","191,484"
2012-12-17,"5,180.00","5,290.00","5,140.00","5,250.00","79,922"
2012-12-14,"5,290.00","5,390.00","4,970.00","5,000.00","332,710"
2012-12-13,"5,000.00","5,130.00","4,940.00","5,020.00","89,985"
2012-12-12,"5,050.00","5,060.00","4,910.00","4,930.00","81,845"
2012-12-11,"4,960.00","5,440.00","4,960.00","5,360.00","258,612"
2012-12-10,"5,320.00","5,450.00","5,180.00","5,200.00","440,839"
2012-12-07,"5,170.00","5,390.00","4,935.00","5,290.00","825,080"
2012-12-06,"5,090.00","5,090.00","4,600.00","4,600.00","204,990"
2012-12-05,"4,430.00","4,515.00","4,330.00","4,480.00","49,468"
2012-12-04,"4,525.00","4,600.00","4,510.00","4,600.00","16,156"
2012-12-03,"4,585.00","4,650.00","4,500.00","4,590.00","14,068"
2012-11-30,"4,580.00","4,645.00","4,500.00","4,580.00","17,237"
2012-11-29,"4,615.00","4,650.00","4,520.00","4,560.00","7,867"
2012-11-28,"4,595.00","4,600.00","4,470.00","4,600.00","18,974"
2012-11-27,"4,595.00","4,705.00","4,450.00","4,680.00","49,684"
2012-11-26,"4,630.00","4,730.00","4,530.00","4,645.00","48,921"
2012-11-23,"4,580.00","4,600.00","4,350.00","4,400.00","89,079"
2012-11-22,"4,335.00","4,350.00","4,160.00","4,160.00","26,488"
2012-11-21,"4,150.00","4,335.00","4,150.00","4,240.00","50,373"
2012-11-20,"4,270.00","4,400.00","4,235.00","4,340.00","30,946"
2012-11-19,"4,250.00","4,385.00","4,190.00","4,350.00","46,929"
2012-11-16,"4,350.00","4,495.00","4,285.00","4,495.00","39,733"
2012-11-15,"4,470.00","4,600.00","4,440.00","4,600.00","9,305"
2012-11-14,"4,600.00","4,670.00","4,460.00","4,460.00","25,228"
2012-11-13,"4,510.00","4,580.00","4,470.00","4,560.00","20,303"
2012-11-12,"4,560.00","4,560.00","4,495.00","4,560.00","17,412"
2012-11-09,"4,500.00","4,560.00","4,400.00","4,505.00","16,001"
2012-11-08,"4,505.00","4,560.00","4,455.00","4,455.00","9,640"
2012-11-07,"4,560.00","4,580.00","4,500.00","4,510.00","26,677"
2012-11-06,"4,510.00","4,690.00","4,495.00","4,690.00","71,553"
2012-11-05,"4,650.00","4,675.00","4,575.00","4,595.00","21,258"
2012-11-02,"4,645.00","4,720.00","4,630.00","4,695.00","21,876"
2012-11-01,"4,635.00","4,715.00","4,560.00","4,715.00","24,160"
2012-10-31,"4,715.00","4,740.00","4,565.00","4,575.00","103,550"
2012-10-30,"4,615.00","4,670.00","4,515.00","4,550.00","27,931"
2012-10-29,"4,580.00","4,755.00","4,580.00","4,685.00","27,724"
2012-10-26,"4,725.00","4,765.00","4,545.00","4,665.00","43,587"
2012-10-25,"4,710.00","4,830.00","4,620.00","4,790.00","61,792"
2012-10-24,"4,735.00","4,885.00","4,655.00","4,825.00","90,810"
2012-10-23,"4,915.00","5,040.00","4,900.00","4,980.00","58,004"
2012-10-22,"5,030.00","5,090.00","4,890.00","4,940.00","23,871"
2012-10-19,"5,040.00","5,250.00","4,930.00","5,190.00","42,775"
2012-10-18,"5,200.00","5,430.00","5,040.00","5,070.00","159,101"
2012-10-17,"5,030.00","5,080.00","4,945.00","4,945.00","102,776"
2012-10-16,"4,930.00","4,950.00","4,830.00","4,950.00","31,232"
2012-10-15,"4,890.00","5,040.00","4,820.00","4,935.00","59,841"
2012-10-12,"4,935.00","4,945.00","4,860.00","4,895.00","30,583"
2012-10-11,"4,880.00","4,940.00","4,830.00","4,840.00","40,811"
2012-10-10,"4,915.00","4,990.00","4,840.00","4,990.00","28,621"
2012-10-09,"5,000.00","5,060.00","4,845.00","4,970.00","91,218"
2012-10-08,"4,940.00","5,000.00","4,905.00","4,990.00","42,092"
2012-10-05,"4,945.00","5,040.00","4,890.00","5,040.00","112,504"
2012-10-04,"4,980.00","5,200.00","4,980.00","5,140.00","99,930"
2012-10-02,"5,120.00","5,150.00","5,010.00","5,100.00","15,853"
2012-09-28,"5,050.00","5,140.00","4,950.00","4,990.00","56,499"
2012-09-27,"4,980.00","5,300.00","4,960.00","5,180.00","114,790"
2012-09-26,"5,230.00","5,570.00","5,200.00","5,430.00","124,482"
2012-09-25,"5,450.00","5,620.00","5,450.00","5,620.00","145,863"
2012-09-24,"5,670.00","5,970.00","5,600.00","5,900.00","130,666"
2012-09-21,"5,900.00","5,990.00","5,800.00","5,900.00","88,103"
2012-09-20,"5,900.00","6,200.00","5,830.00","5,950.00","199,631"
2012-09-19,"5,920.00","5,930.00","5,630.00","5,700.00","200,162"
2012-09-18,"5,660.00","5,660.00","5,450.00","5,590.00","82,293"
2012-09-17,"5,590.00","5,680.00","5,530.00","5,630.00","54,244"
2012-09-14,"5,580.00","5,720.00","5,550.00","5,720.00","99,060"
2012-09-13,"5,600.00","5,850.00","5,550.00","5,570.00","232,029"
2012-09-12,"5,570.00","5,620.00","5,470.00","5,540.00","64,391"
2012-09-11,"5,550.00","5,600.00","5,420.00","5,420.00","38,224"
2012-09-10,"5,460.00","5,640.00","5,440.00","5,560.00","71,634"
2012-09-07,"5,530.00","5,870.00","5,480.00","5,830.00","100,930"
2012-09-06,"5,720.00","6,020.00","5,700.00","5,800.00","186,443"
2012-09-05,"5,710.00","5,830.00","5,700.00","5,820.00","70,254"
2012-09-04,"5,820.00","5,960.00","5,570.00","5,570.00","348,012"
2012-09-03,"5,580.00","5,600.00","5,350.00","5,520.00","78,293"
2012-08-31,"5,510.00","5,820.00","5,510.00","5,660.00","145,566"
2012-08-30,"5,640.00","5,680.00","5,520.00","5,600.00","78,495"
2012-08-29,"5,600.00","5,710.00","5,360.00","5,410.00","145,001"
2012-08-28,"5,400.00","5,640.00","5,360.00","5,410.00","91,692"
2012-08-27,"5,410.00","5,520.00","5,330.00","5,360.00","65,372"
2012-08-24,"5,410.00","5,550.00","5,280.00","5,540.00","73,034"
2012-08-23,"5,520.00","5,740.00","5,470.00","5,740.00","88,603"
2012-08-22,"5,650.00","5,760.00","5,450.00","5,500.00","145,321"
2012-08-21,"5,550.00","5,560.00","5,340.00","5,380.00","110,551"
2012-08-20,"5,350.00","5,550.00","5,330.00","5,490.00","79,374"
2012-08-17,"5,480.00","5,770.00","5,470.00","5,720.00","145,518"
2012-08-16,"5,680.00","5,750.00","5,570.00","5,570.00","137,819"
2012-08-14,"5,680.00","5,890.00","5,610.00","5,850.00","208,599"
2012-08-13,"5,840.00","6,020.00","5,740.00","5,870.00","262,429"
2012-08-10,"5,810.00","6,260.00","5,700.00","5,700.00","1,295,678"
2012-08-09,"5,600.00","5,600.00","5,050.00","5,050.00","499,869"
2012-08-08,"4,870.00","4,940.00","4,765.00","4,870.00","28,656"
2012-08-07,"4,855.00","4,895.00","4,805.00","4,895.00","11,353"
2012-08-06,"4,865.00","4,890.00","4,710.00","4,800.00","29,172"
2012-08-03,"4,770.00","4,770.00","4,550.00","4,770.00","19,638"
2012-08-02,"4,775.00","4,800.00","4,665.00","4,750.00","37,964"
2012-08-01,"4,770.00","4,930.00","4,770.00","4,930.00","23,090"
2012-07-31,"4,930.00","5,000.00","4,700.00","4,715.00","130,892"
2012-07-30,"4,715.00","4,795.00","4,600.00","4,600.00","18,575"
2012-07-27,"4,645.00","4,690.00","4,430.00","4,430.00","39,014"
2012-07-26,"4,400.00","4,500.00","4,355.00","4,405.00","39,305"
2012-07-25,"4,405.00","4,610.00","4,405.00","4,610.00","82,707"
2012-07-24,"4,660.00","4,880.00","4,550.00","4,805.00","140,832"
2012-07-23,"4,890.00","5,040.00","4,820.00","4,995.00","77,559"
2012-07-20,"5,140.00","5,250.00","5,020.00","5,250.00","44,619"
2012-07-19,"5,210.00","5,400.00","5,210.00","5,250.00","40,378"
2012-07-18,"5,240.00","5,340.00","5,150.00","5,310.00","46,839"
2012-07-17,"5,340.00","5,380.00","5,190.00","5,310.00","47,257"
2012-07-16,"5,330.00","5,470.00","5,250.00","5,470.00","28,853"
2012-07-13,"5,460.00","5,500.00","5,100.00","5,420.00","68,972"
2012-07-12,"5,500.00","5,500.00","5,310.00","5,500.00","30,159"
2012-07-11,"5,370.00","5,500.00","5,360.00","5,360.00","41,389"
2012-07-10,"5,380.00","5,480.00","5,380.00","5,390.00","43,043"
2012-07-09,"5,450.00","5,600.00","5,450.00","5,530.00","34,991"
2012-07-06,"5,530.00","5,770.00","5,500.00","5,620.00","56,189"
2012-07-05,"5,620.00","5,740.00","5,560.00","5,710.00","48,682"
2012-07-04,"5,670.00","5,790.00","5,600.00","5,700.00","18,476"
2012-07-03,"5,670.00","5,740.00","5,630.00","5,650.00","26,712"
2012-07-02,"5,650.00","5,830.00","5,630.00","5,800.00","30,543"
2012-06-29,"5,730.00","5,740.00","5,530.00","5,650.00","39,659"
2012-06-28,"5,660.00","5,680.00","5,530.00","5,610.00","41,961"
2012-06-27,"5,530.00","5,860.00","5,510.00","5,860.00","99,623"
2012-06-26,"5,830.00","6,060.00","5,830.00","6,060.00","99,655"
2012-06-25,"6,060.00","6,260.00","5,980.00","6,060.00","99,042"
2012-06-22,"6,030.00","6,040.00","5,900.00","5,950.00","44,420"
2012-06-21,"6,050.00","6,120.00","5,840.00","6,020.00","70,588"
2012-06-20,"6,050.00","6,180.00","5,910.00","6,050.00","65,723"
2012-06-19,"6,010.00","6,080.00","5,920.00","5,960.00","56,989"
2012-06-18,"5,940.00","6,150.00","5,930.00","6,030.00","86,201"
2012-06-15,"5,950.00","6,390.00","5,950.00","6,370.00","137,121"
2012-06-14,"6,200.00","6,260.00","5,860.00","5,900.00","297,043"
2012-06-13,"5,840.00","5,920.00","5,640.00","5,750.00","161,412"
2012-06-12,"5,600.00","5,740.00","5,500.00","5,500.00","30,796"
2012-06-11,"5,650.00","5,750.00","5,500.00","5,560.00","53,708"
2012-06-08,"5,560.00","5,700.00","5,430.00","5,570.00","55,424"
2012-06-07,"5,640.00","5,780.00","5,500.00","5,600.00","51,233"
2012-06-05,"5,450.00","5,600.00","5,310.00","5,340.00","50,257"
2012-06-04,"5,280.00","5,640.00","5,260.00","5,480.00","87,384"
2012-06-01,"5,840.00","6,000.00","5,700.00","5,850.00","76,028"
2012-05-31,"5,990.00","5,990.00","5,430.00","5,650.00","72,279"
2012-05-30,"5,700.00","5,750.00","5,430.00","5,560.00","81,626"
2012-05-29,"5,550.00","5,570.00","5,250.00","5,310.00","64,783"
2012-05-25,"5,300.00","5,540.00","5,250.00","5,410.00","110,854"
2012-05-24,"5,470.00","5,960.00","5,450.00","5,780.00","147,513"
2012-05-23,"5,860.00","6,080.00","5,770.00","6,070.00","53,770"
2012-05-22,"6,100.00","6,260.00","5,870.00","5,910.00","47,923"
2012-05-21,"5,800.00","5,970.00","5,710.00","5,820.00","45,137"
2012-05-18,"5,820.00","5,950.00","5,740.00","5,950.00","67,441"
2012-05-17,"6,060.00","6,200.00","5,940.00","5,950.00","56,854"
2012-05-16,"6,010.00","6,350.00","6,010.00","6,250.00","75,368"
2012-05-15,"6,120.00","6,180.00","5,820.00","6,100.00","139,409"
2012-05-14,"6,300.00","6,870.00","5,780.00","6,780.00","112,580"
2012-05-11,"6,790.00","7,120.00","6,720.00","7,120.00","61,159"
2012-05-10,"6,970.00","7,010.00","6,730.00","6,730.00","64,114"
2012-05-09,"6,880.00","7,000.00","6,700.00","7,000.00","81,264"
2012-05-08,"7,040.00","7,100.00","6,660.00","6,750.00","129,451"
2012-05-07,"6,700.00","7,290.00","6,680.00","7,210.00","283,321"
2012-05-04,"7,370.00","7,740.00","7,260.00","7,260.00","210,795"
2012-05-03,"7,210.00","7,430.00","7,100.00","7,430.00","97,575"
2012-05-02,"7,430.00","7,510.00","7,320.00","7,360.00","69,801"
2012-04-30,"7,400.00","7,410.00","7,080.00","7,080.00","127,069"
2012-04-27,"7,070.00","7,250.00","6,940.00","7,140.00","154,153"
2012-04-26,"7,100.00","7,650.00","7,100.00","7,500.00","120,757"
2012-04-25,"7,500.00","7,740.00","7,420.00","7,690.00","98,595"
2012-04-24,"7,590.00","7,740.00","7,200.00","7,600.00","241,806"
2012-04-23,"7,750.00","8,250.00","7,750.00","8,140.00","146,400"
2012-04-20,"8,040.00","8,280.00","7,870.00","8,000.00","229,478"
2012-04-19,"7,910.00","8,300.00","7,650.00","8,020.00","228,582"
2012-04-18,"8,010.00","8,210.00","7,950.00","8,200.00","148,178"
2012-04-17,"8,100.00","8,450.00","7,920.00","8,350.00","192,869"
2012-04-16,"8,100.00","8,100.00","7,700.00","7,930.00","175,890"
2012-04-13,"7,970.00","7,970.00","7,550.00","7,550.00","176,065"
2012-04-12,"7,450.00","7,700.00","7,280.00","7,460.00","204,894"
2012-04-10,"7,380.00","7,820.00","7,170.00","7,360.00","264,166"
2012-04-09,"7,440.00","8,260.00","7,400.00","8,120.00","318,365"
2012-04-06,"8,270.00","8,480.00","8,160.00","8,390.00","160,833"
2012-04-05,"8,380.00","8,690.00","8,000.00","8,120.00","346,857"
2012-04-04,"8,280.00","8,310.00","7,850.00","8,110.00","295,148"
2012-04-03,"8,110.00","8,730.00","7,940.00","8,030.00","854,685"
2012-04-02,"8,000.00","8,050.00","7,290.00","7,290.00","592,538"
2012-03-30,"7,220.00","7,630.00","7,180.00","7,180.00","287,261"
2012-03-29,"7,280.00","7,590.00","7,100.00","7,540.00","316,023"
2012-03-28,"7,610.00","8,130.00","7,560.00","7,750.00","367,828"
2012-03-27,"7,750.00","8,350.00","7,530.00","7,570.00","922,274"
2012-03-26,"7,500.00","7,680.00","7,180.00","7,560.00","599,438"
2012-03-23,"7,700.00","7,740.00","7,080.00","7,270.00","583,385"
2012-03-22,"7,310.00","7,530.00","6,650.00","6,660.00","1,545,057"
2012-03-21,"6,560.00","6,740.00","6,470.00","6,590.00","168,190"
2012-03-20,"6,670.00","6,730.00","6,360.00","6,360.00","342,018"
2012-03-19,"6,360.00","6,430.00","6,060.00","6,070.00","134,889"
2012-03-16,"6,100.00","6,300.00","6,080.00","6,260.00","86,238"
2012-03-15,"6,240.00","6,410.00","6,200.00","6,400.00","91,928"
2012-03-14,"6,340.00","6,550.00","6,310.00","6,400.00","191,387"
2012-03-13,"6,240.00","6,280.00","6,110.00","6,170.00","70,438"
2012-03-12,"6,170.00","6,450.00","6,160.00","6,300.00","124,346"
2012-03-09,"6,200.00","6,390.00","6,100.00","6,110.00","119,236"
2012-03-08,"6,110.00","6,230.00","6,030.00","6,030.00","81,680"
2012-03-07,"6,000.00","6,130.00","5,820.00","5,830.00","102,558"
2012-03-06,"5,970.00","6,080.00","5,780.00","6,080.00","176,049"
2012-03-05,"5,990.00","6,360.00","5,950.00","6,360.00","236,835"
2012-03-02,"6,370.00","6,550.00","6,130.00","6,510.00","214,056"
2012-02-29,"6,520.00","6,740.00","6,510.00","6,640.00","93,412"
2012-02-28,"6,570.00","6,700.00","6,480.00","6,610.00","95,556"
2012-02-27,"6,600.00","6,900.00","6,540.00","6,750.00","109,932"
2012-02-24,"6,740.00","6,770.00","6,380.00","6,520.00","187,726"
2012-02-23,"6,510.00","6,820.00","6,510.00","6,820.00","168,573"
2012-02-22,"6,780.00","6,860.00","6,650.00","6,710.00","122,791"
2012-02-21,"6,730.00","6,840.00","6,580.00","6,770.00","179,390"
2012-02-20,"6,750.00","7,170.00","6,720.00","7,170.00","319,190"
2012-02-17,"7,100.00","7,330.00","6,820.00","7,220.00","796,639"
2012-02-16,"7,020.00","7,090.00","6,420.00","6,420.00","926,717"
2012-02-15,"6,500.00","6,680.00","6,430.00","6,630.00","207,205"
2012-02-14,"6,500.00","6,840.00","6,130.00","6,160.00","941,075"
2012-02-13,"6,130.00","6,380.00","6,100.00","6,340.00","269,378"
2012-02-10,"6,000.00","6,130.00","5,950.00","6,110.00","131,483"
2012-02-09,"6,060.00","6,110.00","5,850.00","5,980.00","158,135"
2012-02-08,"5,910.00","6,010.00","5,760.00","5,950.00","184,983"
2012-02-07,"5,950.00","6,120.00","5,890.00","6,080.00","145,488"
2012-02-06,"6,040.00","6,650.00","6,040.00","6,300.00","370,007"
2012-02-03,"6,210.00","6,500.00","6,150.00","6,500.00","129,274"
2012-02-02,"6,410.00","6,590.00","6,340.00","6,580.00","222,099"
2012-02-01,"6,500.00","6,670.00","6,250.00","6,250.00","824,177"
2012-01-31,"6,200.00","6,300.00","5,910.00","6,100.00","327,790"
2012-01-30,"6,100.00","6,400.00","6,080.00","6,180.00","225,299"
2012-01-27,"6,180.00","6,330.00","6,080.00","6,220.00","223,288"
2012-01-26,"6,200.00","6,550.00","5,860.00","6,100.00","818,063"
2012-01-25,"5,880.00","6,130.00","5,540.00","5,610.00","179,779"
2012-01-20,"5,630.00","5,950.00","5,620.00","5,920.00","113,857"
2012-01-19,"5,920.00","6,100.00","5,800.00","6,000.00","222,816"
2012-01-18,"5,910.00","6,300.00","5,910.00","6,140.00","771,447"
2012-01-17,"6,010.00","6,030.00","5,600.00","5,660.00","318,155"
2012-01-16,"5,770.00","5,850.00","5,440.00","5,540.00","160,712"
2012-01-13,"5,530.00","5,730.00","5,450.00","5,510.00","113,226"
2012-01-12,"5,510.00","5,740.00","5,370.00","5,600.00","188,067"
2012-01-11,"5,570.00","6,300.00","5,470.00","6,120.00","411,834"
2012-01-10,"6,020.00","6,160.00","5,710.00","6,160.00","295,203"
2012-01-09,"6,160.00","6,200.00","5,800.00","6,110.00","320,301"
2012-01-06,"6,150.00","6,200.00","5,530.00","5,700.00","918,273"
2012-01-05,"5,400.00","5,400.00","4,650.00","4,790.00","295,527"
2012-01-04,"4,700.00","4,700.00","4,565.00","4,650.00","45,152"
2012-01-03,"4,650.00","4,740.00","4,605.00","4,720.00","22,762"
2012-01-02,"4,700.00","4,795.00","4,505.00","4,505.00","13,251"
2011-12-29,"4,590.00","4,620.00","4,490.00","4,595.00","18,628"
2011-12-28,"4,575.00","4,720.00","4,575.00","4,720.00","13,591"
2011-12-27,"4,705.00","4,945.00","4,650.00","4,945.00","24,762"
2011-12-26,"4,845.00","4,845.00","4,530.00","4,530.00","51,363"
2011-12-23,"4,580.00","4,585.00","4,450.00","4,455.00","34,355"
2011-12-22,"4,450.00","4,500.00","4,355.00","4,500.00","16,627"
2011-12-21,"4,330.00","4,450.00","4,300.00","4,340.00","75,539"
2011-12-20,"4,260.00","4,335.00","4,120.00","4,120.00","25,632"
2011-12-19,"4,120.00","4,595.00","4,050.00","4,510.00","85,870"
2011-12-16,"4,555.00","4,600.00","4,510.00","4,510.00","28,562"
2011-12-15,"4,505.00","4,670.00","4,505.00","4,580.00","36,287"
2011-12-14,"4,655.00","4,760.00","4,650.00","4,730.00","27,718"
2011-12-13,"4,700.00","4,790.00","4,650.00","4,790.00","34,948"
2011-12-12,"4,790.00","4,820.00","4,720.00","4,800.00","26,234"
2011-12-09,"4,720.00","4,780.00","4,600.00","4,700.00","27,520"
2011-12-08,"4,705.00","4,825.00","4,695.00","4,825.00","31,084"
2011-12-07,"4,815.00","4,835.00","4,755.00","4,825.00","40,292"
2011-12-06,"4,800.00","4,910.00","4,785.00","4,855.00","29,611"
2011-12-05,"4,840.00","4,850.00","4,770.00","4,840.00","26,020"
2011-12-02,"4,795.00","4,845.00","4,770.00","4,815.00","7,074"
2011-12-01,"4,815.00","4,850.00","4,755.00","4,770.00","33,061"
2011-11-30,"4,700.00","4,840.00","4,655.00","4,840.00","26,259"
2011-11-29,"4,780.00","4,795.00","4,705.00","4,735.00","16,938"
2011-11-28,"4,715.00","4,730.00","4,590.00","4,610.00","35,210"
2011-11-25,"4,650.00","4,685.00","4,250.00","4,530.00","59,684"
2011-11-24,"4,570.00","4,770.00","4,550.00","4,720.00","38,779"
2011-11-23,"4,690.00","4,895.00","4,660.00","4,820.00","40,446"
2011-11-22,"4,875.00","5,000.00","4,700.00","4,755.00","20,330"
2011-11-21,"4,835.00","4,950.00","4,810.00","4,950.00","29,728"
2011-11-18,"4,920.00","4,925.00","4,780.00","4,910.00","29,428"
2011-11-17,"4,920.00","4,930.00","4,770.00","4,830.00","33,704"
2011-11-16,"4,875.00","4,930.00","4,800.00","4,930.00","39,900"
2011-11-15,"4,805.00","4,935.00","4,790.00","4,935.00","44,299"
2011-11-14,"4,895.00","4,980.00","4,875.00","4,940.00","32,603"
2011-11-11,"4,805.00","4,860.00","4,750.00","4,760.00","34,154"
2011-11-10,"4,755.00","4,885.00","4,645.00","4,850.00","69,338"
2011-11-09,"5,010.00","5,130.00","5,010.00","5,130.00","32,656"
2011-11-08,"5,050.00","5,150.00","5,020.00","5,150.00","39,905"
2011-11-07,"5,050.00","5,260.00","5,040.00","5,200.00","47,064"
2011-11-04,"5,040.00","5,150.00","5,000.00","5,050.00","39,823"
2011-11-03,"4,900.00","5,090.00","4,900.00","5,050.00","55,483"
2011-11-02,"5,020.00","5,050.00","4,830.00","4,870.00","68,137"
2011-11-01,"5,100.00","5,160.00","4,960.00","5,020.00","45,838"
2011-10-31,"5,100.00","5,280.00","5,010.00","5,240.00","62,214"
2011-10-28,"5,240.00","5,410.00","5,170.00","5,330.00","42,414"
2011-10-27,"5,270.00","5,390.00","5,140.00","5,140.00","75,276"
2011-10-26,"5,100.00","5,140.00","4,985.00","5,080.00","62,193"
2011-10-25,"5,160.00","5,380.00","5,150.00","5,380.00","62,893"
2011-10-24,"5,290.00","5,460.00","5,280.00","5,330.00","153,474"
2011-10-21,"5,270.00","5,270.00","5,000.00","5,200.00","74,181"
2011-10-20,"5,100.00","5,450.00","5,100.00","5,150.00","140,070"
2011-10-19,"5,150.00","5,190.00","5,040.00","5,100.00","64,266"
2011-10-18,"5,070.00","5,220.00","5,020.00","5,150.00","46,457"
2011-10-17,"5,220.00","5,270.00","5,130.00","5,150.00","47,183"
2011-10-14,"5,070.00","5,150.00","4,975.00","5,150.00","33,787"
2011-10-13,"5,150.00","5,250.00","5,030.00","5,120.00","44,627"
2011-10-12,"5,100.00","5,110.00","4,900.00","4,910.00","38,021"
2011-10-11,"4,900.00","5,180.00","4,900.00","5,120.00","49,471"
2011-10-10,"5,000.00","5,070.00","4,905.00","5,000.00","26,886"
2011-10-07,"4,945.00","5,040.00","4,900.00","4,910.00","29,983"
2011-10-06,"4,760.00","4,845.00","4,740.00","4,750.00","15,441"
2011-10-05,"4,600.00","5,040.00","4,600.00","4,990.00","60,095"
2011-10-04,"4,850.00","4,890.00","4,600.00","4,810.00","51,013"
2011-09-30,"5,050.00","5,190.00","4,820.00","4,850.00","63,686"
2011-09-29,"4,835.00","4,835.00","4,505.00","4,505.00","38,498"
2011-09-28,"4,645.00","4,835.00","4,645.00","4,800.00","35,250"
2011-09-27,"4,650.00","4,670.00","4,510.00","4,540.00","43,286"
2011-09-26,"4,340.00","5,040.00","4,300.00","4,960.00","92,237"
2011-09-23,"4,930.00","5,140.00","4,835.00","4,930.00","86,235"
2011-09-22,"5,290.00","5,360.00","5,180.00","5,290.00","134,899"
2011-09-21,"5,440.00","5,630.00","5,390.00","5,480.00","58,598"
2011-09-20,"5,520.00","5,570.00","5,210.00","5,310.00","76,964"
2011-09-19,"5,310.00","5,720.00","5,310.00","5,600.00","63,224"
2011-09-16,"5,610.00","5,750.00","5,510.00","5,700.00","95,867"
2011-09-15,"5,620.00","6,050.00","5,620.00","6,010.00","160,169"
2011-09-14,"5,850.00","6,070.00","5,620.00","5,780.00","204,938"
2011-09-09,"5,730.00","5,830.00","5,570.00","5,680.00","69,471"
2011-09-08,"5,730.00","5,770.00","5,510.00","5,680.00","93,640"
2011-09-07,"5,600.00","5,660.00","5,390.00","5,400.00","88,049"
2011-09-06,"5,250.00","5,850.00","5,100.00","5,610.00","331,879"
2011-09-05,"5,800.00","6,100.00","5,800.00","6,050.00","172,169"
2011-09-02,"6,110.00","6,290.00","5,960.00","6,060.00","228,832"
2011-09-01,"6,150.00","6,620.00","6,080.00","6,340.00","618,451"
2011-08-31,"6,300.00","6,970.00","6,200.00","6,770.00","853,799"
2011-08-30,"6,550.00","6,550.00","5,890.00","5,900.00","609,981"
2011-08-29,"5,700.00","5,830.00","5,360.00","5,360.00","283,039"
2011-08-26,"5,260.00","5,340.00","5,110.00","5,110.00","49,000"
2011-08-25,"5,230.00","5,420.00","5,170.00","5,280.00","60,170"
2011-08-24,"5,220.00","5,470.00","5,110.00","5,470.00","74,530"
2011-08-23,"5,300.00","5,300.00","5,050.00","5,130.00","140,348"
2011-08-22,"4,990.00","5,390.00","4,940.00","5,390.00","110,838"
2011-08-19,"5,230.00","5,740.00","5,230.00","5,740.00","186,613"
2011-08-18,"5,880.00","5,950.00","5,450.00","5,950.00","183,482"
2011-08-17,"5,860.00","5,860.00","5,350.00","5,350.00","231,712"
2011-08-16,"5,350.00","5,550.00","5,290.00","5,550.00","238,248"
2011-08-12,"5,060.00","5,430.00","5,000.00","5,250.00","86,602"
2011-08-11,"5,200.00","5,250.00","4,265.00","4,470.00","96,882"
2011-08-10,"4,770.00","4,900.00","4,650.00","4,710.00","136,118"
2011-08-09,"4,500.00","4,800.00","4,210.00","4,700.00","157,197"
2011-08-08,"4,950.00","5,460.00","4,820.00","5,300.00","248,116"
2011-08-05,"5,480.00","5,990.00","5,410.00","5,600.00","171,411"
2011-08-04,"6,290.00","6,580.00","6,270.00","6,460.00","124,610"
2011-08-03,"6,450.00","6,450.00","5,950.00","6,060.00","133,893"
2011-08-02,"6,260.00","6,470.00","6,240.00","6,470.00","89,495"
2011-08-01,"6,470.00","6,500.00","6,170.00","6,170.00","153,947"
2011-07-29,"6,170.00","6,330.00","6,150.00","6,200.00","102,049"
2011-07-28,"6,180.00","6,310.00","6,120.00","6,180.00","101,678"
2011-07-27,"6,240.00","6,250.00","6,000.00","6,060.00","94,695"
2011-07-26,"6,040.00","6,150.00","5,930.00","5,930.00","64,389"
2011-07-25,"6,040.00","6,210.00","6,040.00","6,150.00","67,936"
2011-07-22,"6,080.00","6,110.00","5,950.00","5,970.00","102,702"
2011-07-21,"5,990.00","6,450.00","5,940.00","6,420.00","266,126"
2011-07-20,"6,400.00","6,740.00","6,370.00","6,610.00","137,540"
2011-07-19,"6,500.00","6,600.00","6,270.00","6,340.00","199,675"
2011-07-18,"6,450.00","6,680.00","6,440.00","6,500.00","181,018"
2011-07-15,"6,430.00","6,550.00","6,180.00","6,180.00","223,644"
2011-07-14,"6,170.00","6,440.00","6,170.00","6,430.00","145,615"
2011-07-13,"6,360.00","6,400.00","6,180.00","6,230.00","225,276"
2011-07-12,"6,230.00","6,830.00","6,230.00","6,830.00","441,705"
2011-07-11,"6,790.00","6,840.00","6,520.00","6,560.00","610,889"
2011-07-08,"6,560.00","6,820.00","6,480.00","6,650.00","523,505"
2011-07-07,"6,570.00","6,870.00","6,510.00","6,800.00","499,174"
2011-07-06,"6,800.00","7,410.00","6,800.00","7,280.00","1,268,621"
2011-07-05,"7,100.00","7,160.00","6,710.00","6,900.00","1,318,708"
